Date,Patient_County,Case_Status,Total_Cases,Completed_Isolations,Deaths,Hospitalizations,Population_2018
2021-03-19,Kennebec,Confirmed,15,0,1,0,122083
2021-03-19,Kennebec,Probable,15,0,0,0,122083
2021-03-19,Knox,Confirmed,5,0,0,0,39771
2021-03-19,Knox,Probable,0,0,0,0,39771
2021-03-19,Lincoln,Confirmed,3,0,0,0,34342
2021-03-19,Lincoln,Probable,1,0,0,0,34342
2021-03-19,Oxford,Confirmed,8,0,0,1,57618
2021-03-19,Oxford,Probable,9,0,0,0,57618
2021-03-19,Penobscot,Confirmed,20,0,0,0,151096
2021-03-19,Penobscot,Probable,13,0,0,0,151096
2021-03-19,Piscataquis,Confirmed,0,1,0,0,16800
2021-03-19,Piscataquis,Probable,4,1,0,0,16800
2021-03-19,Sagadahoc,Confirmed,2,0,0,0,35634
2021-03-19,Sagadahoc,Probable,0,0,0,0,35634
2021-03-19,Somerset,Confirmed,4,0,0,0,50592
2021-03-19,Somerset,Probable,4,0,0,0,50592
2021-03-19,Waldo,Confirmed,2,0,0,0,39694
2021-03-19,Waldo,Probable,0,0,0,0,39694
2021-03-19,Washington,Confirmed,1,0,0,0,31490
2021-03-19,Washington,Probable,0,0,0,0,31490
2021-03-19,York,Confirmed,24,0,1,0,206229
2021-03-19,York,Probable,18,0,0,0,206229
2021-03-18,Androscoggin,Confirmed,17,1,0,1,107679
2021-03-18,Androscoggin,Probable,12,0,0,0,107679
2021-03-18,Aroostook,Confirmed,5,0,0,0,67111
2021-03-18,Aroostook,Probable,2,0,0,0,67111
2021-03-18,Cumberland,Confirmed,41,1,0,2,293557
2021-03-18,Cumberland,Probable,20,1,0,0,293557
2021-03-18,Franklin,Confirmed,3,0,0,0,29897
2021-03-18,Franklin,Probable,0,0,0,0,29897
2021-03-18,Hancock,Confirmed,6,0,0,0,54811
2021-03-18,Hancock,Probable,4,0,0,0,54811
2021-03-18,Kennebec,Confirmed,6,0,0,1,122083
2021-03-18,Kennebec,Probable,17,0,0,0,122083
2021-03-18,Knox,Confirmed,8,0,0,0,39771
2021-03-18,Knox,Probable,3,0,0,0,39771
2021-03-18,Lincoln,Confirmed,4,0,0,0,34342
2021-03-18,Lincoln,Probable,1,0,0,0,34342
2021-03-18,Oxford,Confirmed,4,0,0,0,57618
2021-03-18,Oxford,Probable,3,0,0,0,57618
2021-03-18,Penobscot,Confirmed,21,1,0,0,151096
2021-03-18,Penobscot,Probable,10,0,0,0,151096
2021-03-18,Piscataquis,Confirmed,0,0,0,0,16800
2021-03-18,Piscataquis,Probable,3,0,0,0,16800
2021-03-18,Sagadahoc,Confirmed,0,0,0,0,35634
2021-03-18,Sagadahoc,Probable,1,0,0,0,35634
2021-03-18,Somerset,Confirmed,2,0,0,0,50592
2021-03-18,Somerset,Probable,0,0,0,0,50592
2021-03-18,Waldo,Confirmed,3,0,0,0,39694
2021-03-18,Waldo,Probable,4,0,0,0,39694
2021-03-18,Washington,Confirmed,3,0,0,1,31490
2021-03-18,Washington,Probable,1,0,0,0,31490
2021-03-18,York,Confirmed,23,1,0,0,206229
2021-03-18,York,Probable,17,0,0,0,206229
2021-03-17,Androscoggin,Confirmed,8,0,0,0,107679
2021-03-17,Androscoggin,Probable,14,0,0,0,107679
2021-03-17,Aroostook,Confirmed,6,0,0,0,67111
2021-03-17,Aroostook,Probable,1,0,0,0,67111
2021-03-17,Cumberland,Confirmed,28,0,1,0,293557
2021-03-17,Cumberland,Probable,18,0,0,0,293557
2021-03-17,Franklin,Confirmed,5,2,0,0,29897
2021-03-17,Franklin,Probable,2,0,0,0,29897
2021-03-17,Hancock,Confirmed,4,0,0,0,54811
2021-03-17,Hancock,Probable,0,0,0,0,54811
2021-03-17,Kennebec,Confirmed,30,1,0,1,122083
2021-03-17,Kennebec,Probable,18,1,0,0,122083
2021-03-17,Knox,Confirmed,8,0,0,0,39771
2021-03-17,Knox,Probable,4,0,0,0,39771
2021-03-17,Lincoln,Confirmed,5,0,0,1,34342
2021-03-17,Lincoln,Probable,0,0,0,0,34342
2021-03-17,Oxford,Confirmed,12,0,0,0,57618
2021-03-17,Oxford,Probable,5,0,0,0,57618
2021-03-17,Penobscot,Confirmed,8,1,0,0,151096
2021-03-17,Penobscot,Probable,7,0,0,0,151096
2021-03-17,Piscataquis,Confirmed,1,0,0,0,16800
2021-03-17,Piscataquis,Probable,0,0,0,0,16800
2021-03-17,Sagadahoc,Confirmed,8,0,0,0,35634
2021-03-17,Sagadahoc,Probable,0,0,0,0,35634
2021-03-17,Somerset,Confirmed,1,0,0,0,50592
2021-03-17,Somerset,Probable,3,0,0,0,50592
2021-03-17,Waldo,Confirmed,2,0,0,0,39694
2021-03-17,Waldo,Probable,8,1,0,0,39694
2021-03-17,Washington,Confirmed,1,0,0,0,31490
2021-03-17,Washington,Probable,0,0,0,0,31490
2021-03-17,York,Confirmed,31,0,0,1,206229
2021-03-17,York,Probable,6,1,0,1,206229
2021-03-16,Androscoggin,Confirmed,10,1,0,0,107679
2021-03-16,Androscoggin,Probable,6,0,0,0,107679
2021-03-16,Aroostook,Confirmed,5,0,0,0,67111
2021-03-16,Aroostook,Probable,1,0,0,0,67111
2021-03-16,Cumberland,Confirmed,24,0,0,2,293557
2021-03-16,Cumberland,Probable,15,0,0,0,293557
2021-03-16,Franklin,Confirmed,3,0,0,0,29897
2021-03-16,Franklin,Probable,0,0,0,0,29897
2021-03-16,Hancock,Confirmed,3,0,0,0,54811
2021-03-16,Hancock,Probable,2,0,0,0,54811
2021-03-16,Kennebec,Confirmed,11,0,0,3,122083
2021-03-16,Kennebec,Probable,11,0,0,0,122083
2021-03-16,Knox,Confirmed,12,0,0,0,39771
2021-03-16,Knox,Probable,3,0,0,0,39771
2021-03-16,Lincoln,Confirmed,0,0,0,0,34342
2021-03-16,Lincoln,Probable,3,0,0,0,34342
2021-03-16,Oxford,Confirmed,5,0,0,0,57618
2021-03-16,Oxford,Probable,0,0,0,0,57618
2021-03-16,Penobscot,Confirmed,19,1,0,1,151096
2021-03-16,Penobscot,Probable,6,0,0,0,151096
2021-03-16,Piscataquis,Confirmed,1,0,1,0,16800
2021-03-16,Piscataquis,Probable,1,0,0,0,16800
2021-03-16,Sagadahoc,Confirmed,8,0,0,0,35634
2021-03-16,Sagadahoc,Probable,0,0,0,0,35634
2021-03-16,Somerset,Confirmed,1,0,0,0,50592
2021-03-16,Somerset,Probable,0,0,0,0,50592
2021-03-16,Waldo,Confirmed,9,0,0,1,39694
2021-03-16,Waldo,Probable,2,0,0,0,39694
2021-03-16,Washington,Confirmed,1,0,0,0,31490
2021-03-16,Washington,Probable,0,0,0,0,31490
2021-03-16,York,Confirmed,36,0,0,0,206229
2021-03-16,York,Probable,8,0,0,0,206229
2021-03-15,Androscoggin,Confirmed,1,1,0,0,107679
2021-03-15,Androscoggin,Probable,8,1,0,0,107679
2021-03-15,Aroostook,Confirmed,1,0,0,0,67111
2021-03-15,Aroostook,Probable,2,0,0,0,67111
2021-03-15,Cumberland,Confirmed,38,0,0,3,293557
2021-03-15,Cumberland,Probable,19,0,0,0,293557
2021-03-15,Franklin,Confirmed,0,0,0,0,29897
2021-03-15,Franklin,Probable,2,1,0,0,29897
2021-03-15,Hancock,Confirmed,3,0,1,1,54811
2021-03-15,Hancock,Probable,1,0,0,0,54811
2021-03-15,Kennebec,Confirmed,8,0,0,0,122083
2021-03-15,Kennebec,Probable,16,0,0,0,122083
2021-03-15,Knox,Confirmed,6,0,0,1,39771
2021-03-15,Knox,Probable,2,0,0,0,39771
2021-03-15,Lincoln,Confirmed,1,0,0,0,34342
2021-03-15,Lincoln,Probable,1,0,0,0,34342
2021-03-15,Oxford,Confirmed,1,0,0,1,57618
2021-03-15,Oxford,Probable,6,0,0,0,57618
2021-03-15,Penobscot,Confirmed,6,0,0,0,151096
2021-03-15,Penobscot,Probable,12,0,0,0,151096
2021-03-15,Piscataquis,Confirmed,0,0,0,0,16800
2021-03-15,Piscataquis,Probable,4,0,0,0,16800
2021-03-15,Sagadahoc,Confirmed,1,0,0,0,35634
2021-03-15,Sagadahoc,Probable,1,0,0,0,35634
2021-03-15,Somerset,Confirmed,1,0,0,0,50592
2021-03-15,Somerset,Probable,3,0,0,0,50592
2021-03-15,Waldo,Confirmed,0,0,0,0,39694
2021-03-15,Waldo,Probable,1,0,0,0,39694
2021-03-15,Washington,Confirmed,0,0,0,0,31490
2021-03-15,Washington,Probable,3,0,0,0,31490
2021-03-15,York,Confirmed,21,0,0,0,206229
2021-03-15,York,Probable,17,0,0,0,206229
2021-03-14,Androscoggin,Confirmed,11,0,0,0,107679
2021-03-14,Androscoggin,Probable,12,0,0,0,107679
2021-03-14,Aroostook,Confirmed,3,0,0,0,67111
2021-03-14,Aroostook,Probable,0,0,0,0,67111
2021-03-14,Cumberland,Confirmed,15,0,0,0,293557
2021-03-14,Cumberland,Probable,22,0,0,0,293557
2021-03-14,Franklin,Confirmed,0,0,0,0,29897
2021-03-14,Franklin,Probable,3,0,0,0,29897
2021-03-14,Hancock,Confirmed,3,1,0,0,54811
2021-03-14,Hancock,Probable,0,0,0,0,54811
2021-03-14,Kennebec,Confirmed,13,0,0,2,122083
2021-03-14,Kennebec,Probable,9,0,0,0,122083
2021-03-14,Knox,Confirmed,11,0,0,0,39771
2021-03-14,Knox,Probable,0,0,0,0,39771
2021-03-14,Lincoln,Confirmed,2,0,0,0,34342
2021-03-14,Lincoln,Probable,0,0,0,0,34342
2021-03-14,Oxford,Confirmed,5,0,0,0,57618
2021-03-14,Oxford,Probable,5,0,0,0,57618
2021-03-14,Penobscot,Confirmed,6,0,0,0,151096
2021-03-14,Penobscot,Probable,9,0,0,0,151096
2021-03-14,Piscataquis,Confirmed,2,0,0,0,16800
2021-03-14,Piscataquis,Probable,1,0,0,0,16800
2021-03-14,Sagadahoc,Confirmed,2,0,0,0,35634
2021-03-14,Sagadahoc,Probable,3,0,0,0,35634
2021-03-14,Somerset,Confirmed,1,0,0,0,50592
2021-03-14,Somerset,Probable,2,0,0,0,50592
2021-03-14,Waldo,Confirmed,1,0,0,0,39694
2021-03-14,Waldo,Probable,4,0,0,0,39694
2021-03-14,Washington,Confirmed,0,0,0,0,31490
2021-03-14,Washington,Probable,3,0,0,0,31490
2021-03-14,York,Confirmed,19,0,1,1,206229
2021-03-14,York,Probable,8,0,0,0,206229
2021-03-13,Androscoggin,Confirmed,0,0,0,0,107679
2021-03-13,Androscoggin,Probable,8,0,0,0,107679
2021-03-13,Aroostook,Confirmed,2,0,0,0,67111
2021-03-13,Aroostook,Probable,2,0,0,0,67111
2021-03-13,Cumberland,Confirmed,25,0,0,3,293557
2021-03-13,Cumberland,Probable,20,0,0,0,293557
2021-03-13,Franklin,Confirmed,2,0,0,0,29897
2021-03-13,Franklin,Probable,1,0,0,0,29897
2021-03-13,Hancock,Confirmed,1,0,0,0,54811
2021-03-13,Hancock,Probable,1,0,0,0,54811
2021-03-13,Kennebec,Confirmed,8,0,0,0,122083
2021-03-13,Kennebec,Probable,23,0,0,1,122083
2021-03-13,Knox,Confirmed,4,0,0,0,39771
2021-03-13,Knox,Probable,1,0,0,0,39771
2021-03-13,Lincoln,Confirmed,2,0,0,0,34342
2021-03-13,Lincoln,Probable,1,0,0,0,34342
2021-03-13,Oxford,Confirmed,1,1,0,0,57618
2021-03-13,Oxford,Probable,4,0,0,0,57618
2021-03-13,Penobscot,Confirmed,11,0,0,0,151096
2021-03-13,Penobscot,Probable,10,0,0,0,151096
2021-03-13,Piscataquis,Confirmed,2,0,0,0,16800
2021-03-13,Piscataquis,Probable,1,0,0,0,16800
2021-03-13,Sagadahoc,Confirmed,0,0,0,0,35634
2021-03-13,Sagadahoc,Probable,0,0,0,0,35634
2021-03-13,Somerset,Confirmed,3,0,0,0,50592
2021-03-13,Somerset,Probable,1,0,0,0,50592
2021-03-13,Waldo,Confirmed,1,1,0,0,39694
2021-03-13,Waldo,Probable,2,0,0,0,39694
2021-03-13,Washington,Confirmed,1,0,0,0,31490
2021-03-13,Washington,Probable,0,0,0,0,31490
2021-03-13,York,Confirmed,18,0,0,2,206229
2021-03-13,York,Probable,13,0,0,0,206229
2021-03-12,Androscoggin,Confirmed,3,0,0,0,107679
2021-03-12,Androscoggin,Probable,7,0,0,0,107679
2021-03-12,Aroostook,Confirmed,4,0,0,0,67111
2021-03-12,Aroostook,Probable,1,0,0,0,67111
2021-03-12,Cumberland,Confirmed,31,0,0,2,293557
2021-03-12,Cumberland,Probable,13,0,0,0,293557
2021-03-12,Franklin,Confirmed,4,1,0,0,29897
2021-03-12,Franklin,Probable,2,0,0,0,29897
2021-03-12,Hancock,Confirmed,1,0,0,0,54811
2021-03-12,Hancock,Probable,0,0,0,0,54811
2021-03-12,Kennebec,Confirmed,15,0,0,1,122083
2021-03-12,Kennebec,Probable,12,0,0,1,122083
2021-03-12,Knox,Confirmed,5,0,0,0,39771
2021-03-12,Knox,Probable,0,0,0,0,39771
2021-03-12,Lincoln,Confirmed,1,0,0,0,34342
2021-03-12,Lincoln,Probable,1,0,0,0,34342
2021-03-12,Oxford,Confirmed,2,0,0,0,57618
2021-03-12,Oxford,Probable,11,0,0,0,57618
2021-03-12,Penobscot,Confirmed,19,0,0,1,151096
2021-03-12,Penobscot,Probable,13,0,0,0,151096
2021-03-12,Piscataquis,Confirmed,2,0,0,0,16800
2021-03-12,Piscataquis,Probable,7,0,0,0,16800
2021-03-12,Sagadahoc,Confirmed,3,0,0,0,35634
2021-03-12,Sagadahoc,Probable,1,0,0,0,35634
2021-03-12,Somerset,Confirmed,3,0,0,0,50592
2021-03-12,Somerset,Probable,4,0,0,0,50592
2021-03-12,Waldo,Confirmed,2,0,0,0,39694
2021-03-12,Waldo,Probable,2,0,0,0,39694
2021-03-12,Washington,Confirmed,0,0,0,0,31490
2021-03-12,Washington,Probable,2,0,0,0,31490
2021-03-12,York,Confirmed,25,1,0,1,206229
2021-03-12,York,Probable,10,0,0,0,206229
2021-03-11,Androscoggin,Confirmed,6,2,0,0,107679
2021-03-11,Androscoggin,Probable,12,0,0,0,107679
2021-03-11,Aroostook,Confirmed,2,0,0,0,67111
2021-03-11,Aroostook,Probable,1,0,0,0,67111
2021-03-11,Cumberland,Confirmed,33,0,0,0,293557
2021-03-11,Cumberland,Probable,22,0,0,1,293557
2021-03-11,Franklin,Confirmed,1,0,0,0,29897
2021-03-11,Franklin,Probable,1,0,0,0,29897
2021-03-11,Hancock,Confirmed,1,0,0,0,54811
2021-03-11,Hancock,Probable,2,0,0,0,54811
2021-03-11,Kennebec,Confirmed,15,1,0,0,122083
2021-03-11,Kennebec,Probable,16,0,0,0,122083
2021-03-11,Knox,Confirmed,2,0,0,0,39771
2021-03-11,Knox,Probable,1,0,0,0,39771
2021-03-11,Lincoln,Confirmed,4,0,0,0,34342
2021-03-11,Lincoln,Probable,0,0,0,0,34342
2021-03-11,Oxford,Confirmed,4,0,0,0,57618
2021-03-11,Oxford,Probable,5,1,0,0,57618
2021-03-11,Penobscot,Confirmed,23,0,0,0,151096
2021-03-11,Penobscot,Probable,6,0,0,0,151096
2021-03-11,Piscataquis,Confirmed,1,0,1,0,16800
2021-03-11,Piscataquis,Probable,1,0,0,0,16800
2021-03-11,Sagadahoc,Confirmed,3,0,0,0,35634
2021-03-11,Sagadahoc,Probable,1,0,0,0,35634
2021-03-11,Somerset,Confirmed,0,0,0,0,50592
2021-03-11,Somerset,Probable,2,0,0,0,50592
2021-03-11,Waldo,Confirmed,3,0,0,0,39694
2021-03-11,Waldo,Probable,0,0,0,0,39694
2021-03-11,Washington,Confirmed,3,1,0,0,31490
2021-03-11,Washington,Probable,0,0,0,0,31490
2021-03-11,York,Confirmed,28,0,0,0,206229
2021-03-11,York,Probable,14,0,0,0,206229
2021-03-10,Androscoggin,Confirmed,5,0,0,0,107679
2021-03-10,Androscoggin,Probable,10,0,0,0,107679
2021-03-10,Aroostook,Confirmed,3,0,0,0,67111
2021-03-10,Aroostook,Probable,1,0,0,0,67111
2021-03-10,Cumberland,Confirmed,29,0,0,1,293557
2021-03-10,Cumberland,Probable,26,0,0,0,293557
2021-03-10,Franklin,Confirmed,0,0,0,0,29897
2021-03-10,Franklin,Probable,3,0,0,0,29897
2021-03-10,Hancock,Confirmed,5,0,0,0,54811
2021-03-10,Hancock,Probable,0,0,0,0,54811
2021-03-10,Kennebec,Confirmed,11,1,0,0,122083
2021-03-10,Kennebec,Probable,14,0,0,0,122083
2021-03-10,Knox,Confirmed,3,0,0,0,39771
2021-03-10,Knox,Probable,0,0,0,0,39771
2021-03-10,Lincoln,Confirmed,1,0,0,0,34342
2021-03-10,Lincoln,Probable,1,0,0,0,34342
2021-03-10,Oxford,Confirmed,6,1,0,0,57618
2021-03-10,Oxford,Probable,0,0,0,0,57618
2021-03-10,Penobscot,Confirmed,11,1,0,0,151096
2021-03-10,Penobscot,Probable,8,0,0,0,151096
2021-03-10,Piscataquis,Confirmed,3,0,0,0,16800
2021-03-10,Piscataquis,Probable,0,0,0,0,16800
2021-03-10,Sagadahoc,Confirmed,0,0,0,0,35634
2021-03-10,Sagadahoc,Probable,0,0,0,0,35634
2021-03-10,Somerset,Confirmed,5,1,0,1,50592
2021-03-10,Somerset,Probable,3,1,0,0,50592
2021-03-10,Waldo,Confirmed,7,0,0,0,39694
2021-03-10,Waldo,Probable,0,0,0,0,39694
2021-03-10,Washington,Confirmed,1,0,0,0,31490
2021-03-10,Washington,Probable,1,0,0,0,31490
2021-03-10,York,Confirmed,29,1,0,1,206229
2021-03-10,York,Probable,6,0,0,0,206229
2021-03-09,Androscoggin,Confirmed,9,0,0,1,107679
2021-03-09,Androscoggin,Probable,5,1,0,0,107679
2021-03-09,Aroostook,Confirmed,2,0,0,0,67111
2021-03-09,Aroostook,Probable,0,0,0,0,67111
2021-03-09,Cumberland,Confirmed,30,0,0,2,293557
2021-03-09,Cumberland,Probable,23,0,0,0,293557
2021-03-09,Franklin,Confirmed,3,0,0,0,29897
2021-03-09,Franklin,Probable,0,0,0,0,29897
2021-03-09,Hancock,Confirmed,1,0,0,0,54811
2021-03-09,Hancock,Probable,1,0,0,0,54811
2021-03-09,Kennebec,Confirmed,12,0,0,0,122083
2021-03-09,Kennebec,Probable,9,0,0,0,122083
2021-03-09,Knox,Confirmed,3,0,0,0,39771
2021-03-09,Knox,Probable,1,0,0,0,39771
2021-03-09,Lincoln,Confirmed,1,0,0,1,34342
2021-03-09,Lincoln,Probable,1,0,0,0,34342
2021-03-09,Oxford,Confirmed,2,1,0,0,57618
2021-03-09,Oxford,Probable,2,0,0,0,57618
2021-03-09,Penobscot,Confirmed,16,0,0,0,151096
2021-03-09,Penobscot,Probable,6,0,0,0,151096
2021-03-09,Piscataquis,Confirmed,3,0,0,0,16800
2021-03-09,Piscataquis,Probable,3,0,0,0,16800
2021-03-09,Sagadahoc,Confirmed,2,0,0,0,35634
2021-03-09,Sagadahoc,Probable,3,0,0,0,35634
2021-03-09,Somerset,Confirmed,3,0,0,0,50592
2021-03-09,Somerset,Probable,1,0,0,0,50592
2021-03-09,Waldo,Confirmed,7,0,0,0,39694
2021-03-09,Waldo,Probable,1,0,0,0,39694
2021-03-09,Washington,Confirmed,0,0,0,0,31490
2021-03-09,Washington,Probable,0,0,0,0,31490
2021-03-09,York,Confirmed,34,0,0,0,206229
2021-03-09,York,Probable,6,0,0,0,206229
2021-03-08,Androscoggin,Confirmed,10,0,0,0,107679
2021-03-08,Androscoggin,Probable,3,0,0,0,107679
2021-03-08,Aroostook,Confirmed,1,0,0,0,67111
2021-03-08,Aroostook,Probable,0,0,0,0,67111
2021-03-08,Cumberland,Confirmed,34,3,0,1,293557
2021-03-08,Cumberland,Probable,20,2,0,0,293557
2021-03-08,Franklin,Confirmed,1,0,0,0,29897
2021-03-08,Franklin,Probable,0,0,0,0,29897
2021-03-08,Hancock,Confirmed,1,0,0,0,54811
2021-03-08,Hancock,Probable,2,0,0,0,54811
2021-03-08,Kennebec,Confirmed,6,0,0,0,122083
2021-03-08,Kennebec,Probable,7,0,0,0,122083
2021-03-08,Knox,Confirmed,0,1,0,0,39771
2021-03-08,Knox,Probable,1,0,0,0,39771
2021-03-08,Lincoln,Confirmed,1,0,0,1,34342
2021-03-08,Lincoln,Probable,0,0,0,0,34342
2021-03-08,Oxford,Confirmed,3,0,0,0,57618
2021-03-08,Oxford,Probable,1,1,0,0,57618
2021-03-08,Penobscot,Confirmed,2,0,0,0,151096
2021-03-08,Penobscot,Probable,16,1,0,2,151096
2021-03-08,Piscataquis,Confirmed,0,0,0,0,16800
2021-03-08,Piscataquis,Probable,1,0,0,0,16800
2021-03-08,Sagadahoc,Confirmed,1,0,0,0,35634
2021-03-08,Sagadahoc,Probable,1,0,0,0,35634
2021-03-08,Somerset,Confirmed,1,0,0,0,50592
2021-03-08,Somerset,Probable,2,0,0,0,50592
2021-03-08,Waldo,Confirmed,0,0,0,0,39694
2021-03-08,Waldo,Probable,1,0,0,0,39694
2021-03-08,Washington,Confirmed,0,0,0,0,31490
2021-03-08,Washington,Probable,3,0,0,0,31490
2021-03-08,York,Confirmed,11,1,0,1,206229
2021-03-08,York,Probable,8,0,0,0,206229
2021-03-07,Androscoggin,Confirmed,7,2,0,1,107679
2021-03-07,Androscoggin,Probable,2,1,0,0,107679
2021-03-07,Aroostook,Confirmed,0,0,0,0,67111
2021-03-07,Aroostook,Probable,1,0,0,0,67111
2021-03-07,Cumberland,Confirmed,23,0,0,1,293557
2021-03-07,Cumberland,Probable,26,0,0,0,293557
2021-03-07,Franklin,Confirmed,2,0,0,1,29897
2021-03-07,Franklin,Probable,1,0,0,0,29897
2021-03-07,Hancock,Confirmed,1,0,0,0,54811
2021-03-07,Hancock,Probable,1,0,0,0,54811
2021-03-07,Kennebec,Confirmed,4,0,0,0,122083
2021-03-07,Kennebec,Probable,10,0,0,0,122083
2021-03-07,Knox,Confirmed,3,0,0,0,39771
2021-03-07,Knox,Probable,3,0,0,0,39771
2021-03-07,Lincoln,Confirmed,0,0,0,0,34342
2021-03-07,Lincoln,Probable,0,0,0,0,34342
2021-03-07,Oxford,Confirmed,4,1,0,0,57618
2021-03-07,Oxford,Probable,4,1,0,0,57618
2021-03-07,Penobscot,Confirmed,4,0,0,0,151096
2021-03-07,Penobscot,Probable,8,0,0,0,151096
2021-03-07,Piscataquis,Confirmed,0,0,0,1,16800
2021-03-07,Piscataquis,Probable,3,0,0,0,16800
2021-03-07,Sagadahoc,Confirmed,1,0,0,0,35634
2021-03-07,Sagadahoc,Probable,1,0,0,0,35634
2021-03-07,Somerset,Confirmed,1,0,0,0,50592
2021-03-07,Somerset,Probable,0,0,0,0,50592
2021-03-07,Waldo,Confirmed,1,0,0,0,39694
2021-03-07,Waldo,Probable,2,0,0,0,39694
2021-03-07,Washington,Confirmed,0,0,0,0,31490
2021-03-07,Washington,Probable,0,0,0,0,31490
2021-03-07,York,Confirmed,11,0,0,0,206229
2021-03-07,York,Probable,9,0,0,0,206229
2021-03-06,Androscoggin,Confirmed,5,1,0,0,107679
2021-03-06,Androscoggin,Probable,4,0,0,0,107679
2021-03-06,Aroostook,Confirmed,2,0,0,0,67111
2021-03-06,Aroostook,Probable,0,0,0,0,67111
2021-03-06,Cumberland,Confirmed,29,1,0,1,293557
2021-03-06,Cumberland,Probable,25,2,0,0,293557
2021-03-06,Franklin,Confirmed,0,1,0,0,29897
2021-03-06,Franklin,Probable,0,0,0,0,29897
2021-03-06,Hancock,Confirmed,6,0,0,0,54811
2021-03-06,Hancock,Probable,4,0,0,0,54811
2021-03-06,Kennebec,Confirmed,10,0,0,0,122083
2021-03-06,Kennebec,Probable,0,0,0,0,122083
2021-03-06,Knox,Confirmed,4,0,0,1,39771
2021-03-06,Knox,Probable,0,0,0,0,39771
2021-03-06,Lincoln,Confirmed,0,0,0,0,34342
2021-03-06,Lincoln,Probable,0,0,0,0,34342
2021-03-06,Oxford,Confirmed,7,0,0,0,57618
2021-03-06,Oxford,Probable,4,0,0,0,57618
2021-03-06,Penobscot,Confirmed,5,1,0,1,151096
2021-03-06,Penobscot,Probable,14,0,0,1,151096
2021-03-06,Piscataquis,Confirmed,1,0,0,0,16800
2021-03-06,Piscataquis,Probable,1,0,0,0,16800
2021-03-06,Sagadahoc,Confirmed,0,0,0,0,35634
2021-03-06,Sagadahoc,Probable,1,1,0,0,35634
2021-03-06,Somerset,Confirmed,2,0,0,0,50592
2021-03-06,Somerset,Probable,2,0,0,0,50592
2021-03-06,Waldo,Confirmed,2,0,0,0,39694
2021-03-06,Waldo,Probable,1,0,0,0,39694
2021-03-06,Washington,Confirmed,0,0,0,0,31490
2021-03-06,Washington,Probable,0,0,0,0,31490
2021-03-06,York,Confirmed,16,0,0,0,206229
2021-03-06,York,Probable,11,0,0,0,206229
2021-03-05,Androscoggin,Confirmed,9,0,0,1,107679
2021-03-05,Androscoggin,Probable,3,0,0,0,107679
2021-03-05,Aroostook,Confirmed,2,0,0,0,67111
2021-03-05,Aroostook,Probable,0,0,0,0,67111
2021-03-05,Cumberland,Confirmed,40,1,0,2,293557
2021-03-05,Cumberland,Probable,21,0,0,0,293557
2021-03-05,Franklin,Confirmed,4,0,0,0,29897
2021-03-05,Franklin,Probable,0,0,0,0,29897
2021-03-05,Hancock,Confirmed,0,0,0,0,54811
2021-03-05,Hancock,Probable,0,0,0,0,54811
2021-03-05,Kennebec,Confirmed,9,1,0,0,122083
2021-03-05,Kennebec,Probable,7,1,0,0,122083
2021-03-05,Knox,Confirmed,1,0,0,0,39771
2021-03-05,Knox,Probable,0,0,0,0,39771
2021-03-05,Lincoln,Confirmed,3,0,0,0,34342
2021-03-05,Lincoln,Probable,0,0,0,0,34342
2021-03-05,Oxford,Confirmed,6,0,0,1,57618
2021-03-05,Oxford,Probable,3,1,0,0,57618
2021-03-05,Penobscot,Confirmed,9,0,0,0,151096
2021-03-05,Penobscot,Probable,19,0,0,0,151096
2021-03-05,Piscataquis,Confirmed,3,0,0,0,16800
2021-03-05,Piscataquis,Probable,1,0,0,0,16800
2021-03-05,Sagadahoc,Confirmed,0,0,0,0,35634
2021-03-05,Sagadahoc,Probable,2,0,0,0,35634
2021-03-05,Somerset,Confirmed,3,0,0,0,50592
2021-03-05,Somerset,Probable,1,0,0,0,50592
2021-03-05,Waldo,Confirmed,3,0,0,0,39694
2021-03-05,Waldo,Probable,1,0,0,0,39694
2021-03-05,Washington,Confirmed,0,0,0,0,31490
2021-03-05,Washington,Probable,0,0,0,0,31490
2021-03-05,York,Confirmed,28,0,0,0,206229
2021-03-05,York,Probable,3,0,0,0,206229
2021-03-04,Androscoggin,Confirmed,9,1,0,0,107679
2021-03-04,Androscoggin,Probable,10,1,0,1,107679
2021-03-04,Aroostook,Confirmed,1,0,0,0,67111
2021-03-04,Aroostook,Probable,0,0,0,0,67111
2021-03-04,Cumberland,Confirmed,27,1,1,0,293557
2021-03-04,Cumberland,Probable,30,0,0,0,293557
2021-03-04,Franklin,Confirmed,2,0,0,0,29897
2021-03-04,Franklin,Probable,2,0,0,0,29897
2021-03-04,Hancock,Confirmed,5,0,0,1,54811
2021-03-04,Hancock,Probable,2,0,0,0,54811
2021-03-04,Kennebec,Confirmed,16,0,0,0,122083
2021-03-04,Kennebec,Probable,15,1,0,0,122083
2021-03-04,Knox,Confirmed,4,0,0,0,39771
2021-03-04,Knox,Probable,1,0,0,0,39771
2021-03-04,Lincoln,Confirmed,2,0,0,0,34342
2021-03-04,Lincoln,Probable,1,0,0,0,34342
2021-03-04,Oxford,Confirmed,7,1,0,0,57618
2021-03-04,Oxford,Probable,4,0,0,0,57618
2021-03-04,Penobscot,Confirmed,12,0,0,0,151096
2021-03-04,Penobscot,Probable,10,1,0,0,151096
