month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202012,minnesota,mn,295000,-0.0019,0.0631,10321,-0.175,-0.3937,62.5,0.2255,-0.2038,3688,-0.2386,0.123,232,-0.2564,0.234,1572,-0.4624,-0.3069,8329,-0.2126,0.4353,160.5144745,0.009,0.1178,1871,-0.0147,-0.043,395676,0.004,0.0812,18650,-0.1922,-0.183,0.807,-0.0386,0.4661
202012,mississippi,ms,221450,-0.016,0.1153,5737,-0.0484,-0.4337,84,0.0633,-0.1642,1516,-0.1166,-0.1464,112,-0.3,0.75,748,-0.2429,-0.3987,3353,-0.1092,0.4955,103.5114504,-0.0019,0.0833,2002,-0.0121,0.0132,296287,-0.0067,0.1412,9090,-0.0718,-0.2653,0.5845,-0.0399,0.3632
202012,michigan,mi,234045,-0.0246,0.1448,17207,-0.1196,-0.507,62,0.1698,-0.2102,6860,-0.2347,-0.0911,408,0.0303,0.3784,3308,-0.3148,-0.4308,10595,-0.1838,1.4245,139.375,-0.0031,0.1356,1631.5,-0.0169,-0.0049,353793,-0.0083,0.192,27802,-0.1452,-0.292,0.6157,-0.0485,0.4905
202012,new mexico,nm,279950,-4.00E-04,0.0951,4546,-0.0713,-0.348,68.5,0.1048,-0.2554,1400,-0.1162,0.0294,116,0.45,0.2609,692,-0.2172,-0.2242,3193,-0.1076,0.3461,139.7549681,-0.0077,0.0803,1956,-0.0043,0.0036,443318,-0.0046,0.1559,7739,-0.0866,-0.1718,0.7024,-0.0286,0.3622
202012,ohio,oh,189050,-0.0151,0.0803,15024,-0.1086,-0.4652,56.5,0.2021,-0.1812,6740,-0.2372,-0.0887,440,-0.1057,0.375,4088,-0.3364,-0.2757,17676,-0.1637,0.2747,101.5622579,-0.0159,0.0886,1625.5,-0.0187,-0.0298,283741,-0.0092,0.1258,32700,-0.1393,-0.2206,1.1765,-0.0775,0.6829
202012,new jersey,nj,436686,-0.0131,0.1513,23747,-0.1365,-0.3766,61,0.2449,-0.2229,8024,-0.3114,0.1314,496,0.0508,0.7465,3080,-0.379,-0.3328,12072,-0.1296,4.8094,32.69769313,,-0.5374,398.5,,-0.5334,661850,0.0051,0.2049,35819,-0.1342,-0.1084,0.5084,0.004,0.4538
202012,nebraska,ne,245300,0.0155,0.0688,3375,-0.0705,-0.3787,70,0.12,-0.0345,1176,-0.2011,-0.1091,108,0.125,1.7,416,-0.2877,-0.4124,3714,-0.1121,0.4952,121.1346808,0.011,0.0544,1917.5,8.00E-04,0.0235,312567,0.0198,0.1245,7089,-0.0928,-0.1045,1.1004,-0.0516,0.6432
202012,kentucky,ky,221500,-0.0158,0.0941,7098,-0.0458,-0.476,62,0.1071,-0.2346,2720,-0.1615,-0.0029,116,-0.2927,-0.1471,1488,-0.2706,-0.2266,7400,-0.1294,0.3788,115.6246973,0.0041,0.1078,1786.5,-0.0127,-0.0259,311860,-0.0232,0.1254,14498,-0.0904,-0.2334,1.0425,-0.1001,0.6463
202012,new york,ny,569550,-9.00E-04,0.2117,61627,-0.0847,-0.0112,95,0.1243,0.0053,9768,-0.3313,0.1202,592,-0.1778,0.6444,7576,-0.2763,0.086,40816,-0.0861,0.5823,220.71875,0.0102,0.3985,1384.5,-0.0111,-0.0591,1228012,0.01,0.1548,102443,-0.0853,0.1626,0.6623,-0.001,0.2484
202012,new hampshire,nh,379050,0.0096,0.1165,1872,-0.1684,-0.5528,58,0.1717,-0.3958,916,-0.3382,0.199,60,-0.2105,-0.1176,292,-0.2772,-0.4511,1710,-0.2559,0.2008,200.2737649,0.0246,0.1802,1866,-0.0215,-0.0438,526416,0.0103,0.1813,3582,-0.2126,-0.3615,0.9135,-0.1074,0.5733
202012,louisiana,la,250049.5,-0.0018,0.1113,10238,-0.0448,-0.4265,80,0.0063,-0.1489,2940,-0.1015,-0.108,180,0.0465,0.5517,1800,-0.2462,-0.3411,6670,-0.0879,0.5128,126.4931353,0.0017,0.0821,1948.5,-0.0079,0.0236,354906,0.0171,0.1966,16908,-0.0623,-0.2404,0.6515,-0.0308,0.4045
202012,connecticut,ct,385050,0.0133,0.0923,11912,-0.1588,-0.3069,59.5,0.1782,-0.3462,2860,-0.3018,0.3542,136,-0.0556,1,1236,-0.3953,-0.3239,158,-0.2217,0.7363,189.4384747,0.0143,0.1177,2015,-0.0037,-0.031,845593,0.0354,0.1736,12070,-0.1597,-0.3014,0.0133,-0.0011,0.008
202012,alaska,ak,299950,0.0015,0.0523,1571,-0.1263,-0.4072,90.5,0.1384,-0.1502,340,-0.2609,-0.2478,16,-0.2,-0.2,192,-0.4483,-0.5102,114,-0.088,0.5,178.8178567,0.012,0.076,1667,-0.0077,-0.0113,385307,0.0161,0.1971,1685,-0.1238,-0.3819,0.0726,0.003,0.0439
202012,delaware,de,349050,-0.0026,0.0906,1874,-0.0832,-0.5129,76,0.1259,-0.2323,664,-0.2719,0.0779,200,-0.1525,1.6316,256,-0.2809,-0.4667,2828,-0.1247,6.6848,163.743066,0.0144,0.0819,1942,-0.0077,-0.0117,469808,-0.0107,0.1119,4702,-0.1086,0.1155,1.5091,-0.0717,1.4134
202012,maryland,md,342050,-0.0213,0.0395,8011,-0.132,-0.5214,54,0.1739,-0.2703,4268,-0.259,0.0617,468,-0.0714,0.1359,1856,-0.3196,-0.4541,11980,-0.152,4.3819,183.356247,-0.0026,0.1159,1722,-0.0221,-0.0722,500313,-0.0056,0.1343,19991,-0.1441,0.0542,1.4954,-0.0353,1.3625
202012,vermont,vt,325050,0,0.1403,1941,-0.103,-0.5175,96.5,0.184,-0.3523,412,-0.259,-0.0374,16,-0.3333,0.3333,176,-0.3623,-0.4359,1045,-0.2294,0.6457,164.2415781,0.0097,0.1307,1985.5,-0.0072,-0.0072,513501,0.0074,0.2347,2986,-0.1517,-0.359,0.5384,-0.0882,0.3805
202012,pennsylvania,pa,259500,-0.0154,0.1852,20571,-0.0989,-0.4264,67.5,0.1739,-0.2416,6624,-0.3042,-0.0036,592,0.1935,0.451,3788,-0.3851,-0.3113,18772,-0.162,1.545,134.4744924,-0.0025,0.2458,1631,-0.0118,-0.0292,387844,-0.008,0.2163,39343,-0.1302,-0.0901,0.9125,-0.0687,0.7069
202012,georgia,ga,320425,-0.0142,0.1012,32417,-0.0954,-0.49,56.5,0.1078,-0.2098,13980,-0.1872,-0.1308,2220,-0.0212,0.2144,5664,-0.3333,-0.5137,33867,-0.0922,0.425,126.7402344,8.00E-04,0.1345,1892.5,-0.0136,-0.07,461974,-0.0057,0.161,66284,-0.0938,-0.241,1.0447,0.0036,0.6708
202012,virginia,va,346300,-0.0107,0.0907,15669,-0.1178,-0.4249,55,0.1458,-0.321,6828,-0.2434,0.1912,944,-0.056,1.0885,2640,-0.3217,-0.3075,14772,-0.1298,0.9699,169.3990343,-0.0039,0.1584,1976,-0.0164,-0.0599,536363,-0.0021,0.1871,30441,-0.1236,-0.1239,0.9428,-0.013,0.6675
202012,washington,wa,500000,-0.0157,0.111,7058,-0.205,-0.4853,54,0.1613,-0.2286,4384,-0.2293,0.1346,812,0.0628,0.5037,1468,-0.4109,-0.3628,13573,-0.1548,0.5069,267.2523557,-0.0066,0.205,1825,-0.0103,-0.0929,746839,0.0022,0.1766,20631,-0.1726,-0.0919,1.9231,0.1143,1.2662
202012,missouri,mo,215050,-0.0225,0.0804,11814,-0.091,-0.4405,65,0.1504,-0.2121,4384,-0.2254,0.0359,324,0.0253,0.0658,2136,-0.3472,-0.2604,11698,-0.1357,0.4125,117.2368802,-0.0032,0.0794,1765,-0.0197,0.0161,315005,-0.0095,0.155,23512,-0.1138,-0.2002,0.9902,-0.0511,0.598
202012,tennessee,tn,315050,-0.0108,0.1052,12019,-0.0826,-0.5152,50,0.0989,-0.2701,5328,-0.2081,-0.1888,772,0.3219,0.8738,2472,-0.3001,-0.3851,12408,-0.0852,0.4346,146.6900659,0.0048,0.1447,1853.5,-0.0146,-0.0686,471731,0.0049,0.173,24427,-0.0839,-0.2696,1.0324,-0.003,0.6835
202012,south carolina,sc,280000,-0.0175,0.018,15286,-0.0639,-0.4395,67,0.0551,-0.2118,5332,-0.1172,-0.032,1132,-0.0752,0.8993,2556,-0.2986,-0.4653,12912,-0.0887,0.4713,134.3064872,-0.001,0.2384,1666.5,-0.0113,0.1033,448104,-0.0071,0.0761,28198,-0.0754,-0.2178,0.8447,-0.0229,0.5229
202012,arkansas,ar,199950,-5.00E-04,0.0591,6820,-0.0526,-0.4811,71.5,0.1172,-0.2143,2084,-0.1473,-0.1834,92,-0.2813,0.2778,860,-0.3065,-0.4126,3623,-0.1347,0.3967,103.1303419,-1.00E-04,0.0681,1919.5,-0.0123,0.005,290999,-0.0082,0.1268,10443,-0.0828,-0.3364,0.5312,-0.0504,0.3339
202012,colorado,co,514800,0.0034,0.0837,11069,-0.1579,-0.4731,70,0.1765,-0.1617,4636,-0.243,-0.1286,648,0.0385,-0.0182,1636,-0.4413,-0.477,11471,-0.1775,0.2381,245.6095201,0.0143,0.1956,2099,-0.0159,-0.0818,1167363,0.0677,0.2636,22540,-0.168,-0.2554,1.0363,-0.0247,0.5953
202012,wisconsin,wi,250000,-0.0109,0.0417,9362,-0.1502,-0.4625,65.5,0.1593,-0.2682,2896,-0.2895,-0.0028,80,-0.4118,-0.2308,1404,-0.4311,-0.2642,6293,-0.2153,0.3335,136.0238095,5.00E-04,0.0546,1681,-0.0193,-0.0462,351933,0.005,0.092,15655,-0.1777,-0.2928,0.6722,-0.0558,0.4013
202012,rhode island,ri,387050,0,0.0917,1459,-0.1387,-0.4978,52.5,0.1053,-0.2657,784,-0.3147,0.1462,16,0.3333,,204,-0.407,-0.4574,2343,-0.1632,0.3473,247.2692687,-7.00E-04,0.1186,1587,-3.00E-04,-0.0252,742308,0.0226,0.2615,3802,-0.154,-0.1813,1.6059,-0.047,1.0073
202012,illinois,il,235500,-0.0561,0.0729,34429,-0.1135,-0.3299,73,0.187,0.0139,9764,-0.2778,-0.0149,396,0.0102,0.7069,5184,-0.4154,-0.3084,22889,-0.1407,0.3249,123.9746094,-0.0275,0.1209,1553.5,-0.0168,-0.0802,367769,-0.0284,0.1143,57318,-0.1246,-0.1652,0.6648,-0.021,0.3286
202012,kansas,ks,190025,-0.0477,0.0497,4732,-0.0806,-0.4576,64,0.1327,-0.195,1728,-0.2202,-0.0421,140,0.2069,0,816,-0.3761,-0.3482,4787,-0.126,0.3357,99.35572224,-0.0068,0.0821,1902.5,-0.0321,-0.0251,293224,-0.0269,0.0747,9519,-0.104,-0.2266,1.0116,-0.0525,0.6008
202012,indiana,in,201929,-0.0384,0.0631,9143,-0.1037,-0.4802,55.5,0.1684,-0.2449,3928,-0.2538,-0.0447,152,-0.1556,-0.283,2364,-0.3672,-0.3253,6190,-0.1736,0.3398,107.2461657,8.00E-04,0.1179,1824,-0.0347,-0.052,277377,-0.0302,0.0774,15333,-0.1333,-0.3096,0.677,-0.0572,0.4144
202012,alabama,al,249950,-2.00E-04,0.0697,11994,-0.0501,-0.4118,69,0.0781,-0.2459,3872,-0.1879,-0.0528,712,0.1056,0.7624,1704,-0.2792,-0.3594,5611,-0.1151,0.8635,118.5795039,0.0088,0.0978,1995,-0.0119,0.0137,340561,-0.0026,0.1139,17605,-0.0718,-0.2477,0.4678,-0.0344,0.3201
202012,south dakota,sd,240450,0,0.0135,1895,-0.1347,-0.442,65.5,0.1593,-0.1438,488,-0.1644,-0.0687,24,5,2,132,-0.45,-0.459,689,-0.1311,1.9698,133.6463744,0.0108,0.0936,1838.5,-0.0081,-0.0462,324549,0.02,0.0728,2584,-0.1338,-0.2878,0.3636,0.0015,0.2953
202012,idaho,id,429950,-0.0085,0.1778,2238,-0.1402,-0.6686,56,0.1789,-0.2632,1316,-0.1203,-0.2091,160,-0.4444,0.25,412,0.0404,-0.684,4042,-0.1523,5.1429,221.1211408,0.0131,0.2878,2051.5,-0.0286,-0.0583,845129,0.0174,0.4653,6280,-0.148,-0.1526,1.8061,-0.0257,1.7086
202012,hawaii,hi,642550,0.0023,-0.0572,7267,0.1112,0.2525,80.5,0.0455,-0.0417,1480,-0.0585,0.0979,52,0,0.625,632,-0.1124,-0.2255,1199,-0.0132,0.3033,549.7171651,-0.0034,0.0529,1146.5,-0.0086,-0.1147,1208038,-0.018,-0.1065,8466,0.0917,0.2594,0.165,-0.0208,0.0064
202012,maine,me,295050,0,0.1804,3650,-0.1218,-0.477,80,0.2308,-0.3625,876,-0.3578,0.0282,44,-0.0833,0.5714,412,-0.4213,-0.2945,1127,-0.1774,0.6009,175.9256233,0.0104,0.1938,1674.5,-0.0033,-0.0018,446757,-0.0054,0.1628,4777,-0.1355,-0.3782,0.3088,-0.0209,0.2079
202012,massachusetts,ma,609500,-0.0248,0.1732,8994,-0.2133,-0.3705,63.5,0.2574,-0.2256,3592,-0.3891,0.4414,180,-0.1818,0.3235,1336,-0.5269,-0.2833,5874,-0.3384,1.8227,341.6754352,-0.0207,0.2859,1767.5,0.0048,-0.0732,1105114,0.0138,0.3098,14868,-0.268,-0.0917,0.6531,-0.1236,0.5075
202012,north carolina,nc,339750,-0.0052,0.0962,19485,-0.0924,-0.5116,63,0.0957,-0.2841,8088,-0.1824,-0.0088,1236,-0.055,0.3262,3216,-0.3134,-0.4742,20874,-0.1091,0.522,147.3779381,0.002,0.1123,1875,-0.017,-0.0385,480718,0.0025,0.1616,40359,-0.1011,-0.2472,1.0713,-0.0201,0.7275
202012,wyoming,wy,265050,-0.0084,-0.011,1905,-0.0984,-0.3242,82,0.131,-0.3021,472,-0.1387,0.0826,16,1,1,184,-0.3333,-0.098,752,-0.2059,0.355,125.3821626,-0.0041,0.0175,2141,-0.0074,0.0099,621459,0.0361,-0.0825,2657,-0.1317,-0.2125,0.3948,-0.0534,0.1979
202012,montana,mt,396550,-0.0038,0.1338,2687,-0.1031,-0.5092,96,0.1163,-0.2258,660,-0.1081,-0.1495,40,-0.0909,0.6667,228,-0.3736,-0.4466,2667,-0.1402,1.1578,195.2956865,0.0073,0.1264,2106,-0.0209,-0.0161,854599,0.0383,0.3518,5354,-0.122,-0.2022,0.9926,-0.0428,0.7668
202012,utah,ut,550000,0.0367,0.3018,3962,-0.1404,-0.6087,57.5,0.15,-0.1958,2300,-0.1235,-0.1221,292,0.0735,-0.0988,660,-0.3154,-0.5681,8302,-0.1146,0.4187,212.326083,0.0276,0.3083,2518,-0.004,-0.0369,1129015,0.0612,0.5165,12264,-0.1231,-0.2324,2.0954,0.0609,1.5175
202012,texas,tx,299950,-0.0137,0.0523,57196,-0.0861,-0.4112,59.5,0.0721,-0.1793,23228,-0.1764,-0.0579,4124,0.1317,0.0773,11296,-0.2919,-0.4253,48954,-0.0846,0.5335,144.2265625,-5.00E-04,0.1021,2097.5,-0.0157,-0.0365,453652,-0.0121,0.1288,106150,-0.0854,-0.1775,0.8559,0.0014,0.5272
202012,florida,fl,345000,-1.00E-04,0.0297,92548,-0.0487,-0.3352,73,0.0282,-0.0641,30692,-0.0946,-0.0829,4836,0.016,0.558,16816,-0.1988,-0.3619,66414,-0.0557,0.3521,202.90625,0.0064,0.1059,1621.5,-0.0098,-0.0697,746557,0.0116,0.1155,158962,-0.0516,-0.1559,0.7176,-0.0054,0.3648
202011,illinois,il,249500,-0.0402,0.085,38839,-0.0645,-0.3278,61.5,0.0982,-0.0391,13520,-0.2187,-0.0449,392,-0.305,0.1136,8868,-0.2108,-0.3119,26636,-0.1124,0.3327,127.4815341,-0.0184,0.1176,1580,-0.0168,-0.076,378535,-0.0228,0.1086,65475,-0.0846,-0.158,0.6858,-0.037,0.3399
202011,south carolina,sc,284995,-2.00E-04,0.0308,16330,-0.0466,-0.4277,63.5,0.0079,-0.2063,6040,-0.1044,-0.1517,1224,-0.1947,0.4571,3644,-0.1181,-0.5008,14168,-0.0405,0.3837,134.4450761,0.0039,0.2379,1685.5,-0.0085,0.0867,451319,0.0072,0.0786,30498,-0.0438,-0.2134,0.8676,0.0055,0.5088
202011,north carolina,nc,341529,-0.0102,0.1015,21469,-0.0584,-0.5022,57.5,0.0268,-0.2813,9892,-0.1642,-0.1496,1308,-0.286,0.6188,4684,-0.1202,-0.532,23430,0.0311,0.4343,147.0849351,0.0051,0.1139,1907.5,-0.0253,-0.0238,479502,-0.0036,0.1562,44899,-0.0137,-0.2449,1.0913,0.0948,0.7125
202011,missouri,mo,220000,-0.0224,0.1003,12997,-0.0412,-0.4386,56.5,0.066,-0.2042,5660,-0.1854,-0.0567,316,-0.378,0.4906,3272,-0.1233,-0.402,13534,-0.0738,0.3453,117.6158346,-0.0018,0.0792,1800.5,-0.0161,0.0242,318032,-0.0088,0.1486,26531,-0.0581,-0.2011,1.0413,-0.0367,0.6068
202011,south dakota,sd,240450,-0.0188,0.0021,2190,-0.1567,-0.4408,56.5,0.13,-0.1439,584,-0.2589,-0.3048,4,-0.8333,-0.8,240,-0.375,-0.589,793,-0.115,2.122,132.2200393,0.0074,0.0851,1853.5,-0.0099,-0.0543,318175,-0.0063,0.0655,2983,-0.146,-0.2847,0.3621,0.0171,0.2972
202011,alabama,al,250000,-0.0038,0.0636,12626,-0.0338,-0.4083,64,0.0159,-0.2381,4768,-0.0629,-0.057,644,-0.2546,0.5784,2364,-0.0452,-0.4482,6341,-0.0794,0.829,117.5484458,0.0017,0.0861,2019,-0.0117,0.0182,341439,-0.0081,0.1123,18967,-0.0496,-0.2354,0.5022,-0.0249,0.3398
202011,new jersey,nj,442500,-0.0146,0.1374,27500,-0.0769,-0.3697,49,0.1951,-0.2576,11652,-0.251,0.0612,472,-0.2185,0.3111,4960,-0.1932,-0.4569,13869,-0.0813,4.8102,0,,-1,0,,-1,658475,0.007,0.1885,41369,-0.0784,-0.1011,0.5043,-0.0024,0.4496
202011,montana,mt,398050,-0.0025,0.1371,2996,-0.124,-0.5099,86,0.1169,-0.1887,740,-0.3345,-0.2026,44,-0.2143,0.375,364,-0.2417,-0.5625,3102,-0.1618,1.0763,193.8781449,0.0118,0.1316,2151,-0.0042,-0.0032,823092,0.0455,0.3287,6098,-0.1437,-0.1984,1.0354,-0.0468,0.791
202011,rhode island,ri,387050,-0.0074,0.0603,1694,-0.0494,-0.5013,47.5,0.0795,-0.181,1144,-0.1411,-0.0403,12,-0.5,-0.25,344,-0.0947,-0.559,2800,-0.0566,0.3023,247.4422442,0.0055,0.1243,1587.5,-0.0053,-0.0414,725882,0.003,0.1948,4494,-0.0539,-0.1898,1.6529,-0.0127,1.02
202011,indiana,in,210000,-0.0452,0.0772,10201,-0.0265,-0.4764,47.5,0.1047,-0.2083,5264,-0.1591,-0.0986,180,-0.2969,-0.0816,3736,-0.0321,-0.3867,7490,-0.1095,0.2277,107.1633133,-0.0077,0.1145,1889.5,-0.028,-0.0389,286006,-0.0271,0.0972,17691,-0.0635,-0.3085,0.7342,-0.0684,0.4211
202011,utah,ut,530550,0.0248,0.2783,4609,-0.1537,-0.5984,50,0.1364,-0.1803,2624,-0.3131,-0.3073,272,-0.4237,-0.2093,964,-0.2201,-0.6969,9377,-0.0766,0.3993,206.6308089,0.0118,0.2936,2528,0.0112,-0.0288,1063939,0.0626,0.5119,13986,-0.1035,-0.2306,2.0345,0.1698,1.4506
202011,north dakota,nd,240000,-0.0178,0.0609,2518,-0.059,-0.2907,76,0.1343,-0.1264,584,-0.2275,-0.1257,24,-0.1429,0.5,476,-0.2699,-0.3081,1025,-0.1291,1.3243,114.4887581,6.00E-04,0.0351,2080,-0.0152,-0.0095,279209,-0.0124,0.0298,3543,-0.0805,-0.1123,0.4071,-0.0328,0.2828
202011,michigan,mi,239950,-0.0365,0.121,19544,-0.0892,-0.5037,53,0.06,-0.197,8964,-0.2137,-0.116,396,-0.3774,0.1512,4828,-0.1948,-0.5037,12981,-0.1542,1.3251,139.8036357,-0.0051,0.1269,1659.5,-0.025,-0.0087,356750,-0.0073,0.1843,32525,-0.1163,-0.2766,0.6642,-0.051,0.5224
202011,georgia,ga,325050,-0.0082,0.1017,35834,-0.0685,-0.4698,51,0.0408,-0.2031,17200,-0.1367,-0.1522,2268,-0.2904,0.1937,8496,-0.1404,-0.5525,37308,-0.029,0.3495,126.6328125,0.0015,0.1348,1918.5,-0.0261,-0.0641,464639,0.004,0.1675,73142,-0.0487,-0.2319,1.0411,0.0424,0.6321
202011,florida,fl,345050,-0.0027,0.0298,97282,-0.0227,-0.3031,71,0,-0.0779,33900,-0.0913,-0.1494,4760,-0.1414,0.4894,20988,-0.0342,-0.4216,70334,-0.0249,0.3369,201.609375,0.003,0.1032,1637.5,-0.0082,-0.0654,737971,0.0056,0.1225,167616,-0.0236,-0.1279,0.723,-0.0016,0.3461
202011,delaware,de,349950,0,0.087,2044,-0.065,-0.5125,67.5,0.0547,-0.2241,912,-0.2349,-0.0732,236,-0.3723,1.1071,356,-0.1682,-0.6079,3231,-0.039,6.8043,161.4201613,-0.0157,0.0761,1957,-0.0116,-0.0091,474893,-0.0068,0.1183,5275,-0.0492,0.145,1.5807,0.0428,1.482
202011,hawaii,hi,641050,0.0031,-0.0504,6540,-0.0035,0.1003,77,0.0548,-0.0375,1572,0.0051,-0.053,52,-0.381,0.8571,712,0.1056,-0.3383,1215,0.0227,0.283,551.5686749,0.0015,0.0716,1156.5,0.003,-0.1104,1230140,0.0197,-0.0727,7755,5.00E-04,0.1254,0.1858,0.0048,0.0265
202011,vermont,vt,325050,0,0.1245,2164,-0.1406,-0.5047,81.5,0.1164,-0.3963,556,-0.305,0.121,24,0.2,0.5,276,-0.3784,-0.4609,1356,-0.1757,0.5151,162.6563714,-0.0056,0.1101,2000,0,-0.0015,509731,0.0235,0.2272,3520,-0.1545,-0.3313,0.6266,-0.0267,0.4218
202011,oregon,or,475050,0.0109,0.1312,6801,-0.1385,-0.5451,54,0.0385,-0.2286,3852,-0.2107,-0.1075,1856,-0.167,0.7915,2788,-0.1761,-0.4688,10681,-0.0524,0.4352,245.9194285,0.0176,0.1364,1979.5,-0.0028,0.0013,644357,0.0217,0.1685,17482,-0.0879,-0.2193,1.5705,0.1426,1.0727
202011,district of columbia,dc,599950,-0.0463,-0.1304,1927,-0.0138,0.1644,41.5,0.2206,0.0122,912,-0.2645,0.2063,16,-0.3333,0.3333,484,-0.2244,-0.097,1166,-0.0077,3.0069,581.3028318,0.0076,0.1626,1051.5,-0.0344,-0.2489,925692,-0.0017,-0.0598,3093,-0.0115,0.5894,0.6051,0.0038,0.4293
202011,maryland,md,349500,-0.0266,0.0308,9229,-0.0641,-0.533,46,0.0698,-0.2581,5760,-0.2018,-0.1095,504,-0.2174,0.156,2728,-0.0979,-0.5251,14127,-0.0505,4.0454,183.8379489,0.0023,0.1133,1761,-0.0281,-0.0732,503140,-0.015,0.1156,23356,-0.0559,0.0351,1.5307,0.0218,1.389
202011,oklahoma,ok,224634,-0.0128,0.0694,8311,-0.0335,-0.4204,55.5,0.0472,-0.1591,3632,-0.0432,0.0111,164,-0.4459,0.2424,1900,-0.141,-0.4228,7293,-0.0622,2.2199,111.4629854,0.0017,0.0627,1909,-0.0255,-0.017,316383,-0.0043,0.1183,15604,-0.0471,-0.0603,0.8775,-0.0269,0.7196
202011,arkansas,ar,200050,-0.0338,0.0532,7199,-0.0632,-0.4861,64,0.0159,-0.2471,2444,-0.149,-0.2013,128,-0.0857,0.28,1240,-0.1622,-0.4343,4187,-0.0512,0.5999,103.1431734,-0.0041,0.0568,1943.5,-0.0064,0.0091,293394,0.0014,0.1302,11386,-0.0589,-0.3152,0.5816,0.0074,0.3948
202011,wyoming,wy,267300,-0.0421,-0.0065,2113,-0.0951,-0.3056,72.5,0.0821,-0.275,548,-0.2171,0.0379,8,-0.8182,-0.6,276,-0.3168,-0.425,947,-0.1207,0.5299,125.8952255,-0.0157,0.0263,2157,-0.016,0.0094,599814,-0.029,-0.0788,3060,-0.1032,-0.1644,0.4482,-0.0131,0.2448
202011,virginia,va,350050,-0.0275,0.0937,17761,-0.045,-0.4365,48,0.0435,-0.3143,9024,-0.1876,-0.0449,1000,-0.2857,1.1368,3892,-0.0991,-0.4576,16975,-0.0702,0.9274,170.0625,0.0031,0.1579,2009,-0.0162,-0.0497,537481,0.0109,0.187,34736,-0.0575,-0.1387,0.9557,-0.0259,0.6763
202011,minnesota,mn,295550,-0.0147,0.0557,12510,-0.1453,-0.3945,51,0.1333,-0.1905,4844,-0.3939,-0.0853,312,-0.1522,0.5918,2924,-0.2798,-0.3632,10578,-0.1446,0.4127,159.0853469,0.0075,0.1067,1899,-0.0186,-0.0385,394083,-0.0054,0.0764,23088,-0.145,-0.1797,0.8456,7.00E-04,0.4831
202011,ohio,oh,191950,-0.0405,0.0667,16855,-0.0318,-0.4613,47,0.093,-0.2034,8836,-0.2319,-0.1481,492,-0.1277,0.2059,6160,-0.0695,-0.3968,21137,-0.0901,0.2216,103.2010118,-0.0145,0.0912,1656.5,-0.0262,-0.0313,286390,-0.0213,0.1228,37992,-0.0651,-0.2182,1.254,-0.0805,0.7011
202011,washington,wa,507950,0.016,0.1042,8878,-0.2769,-0.4815,46.5,0.1923,-0.1983,5688,-0.3264,-0.062,764,-0.3179,0.6325,2492,-0.3,-0.4311,16058,-0.0144,0.5163,269.0290837,0.019,0.1901,1844,-0.0233,-0.0898,745180,0.0293,0.1608,24936,-0.1272,-0.1002,1.8087,0.4816,1.1903
202011,new mexico,nm,280050,-0.0158,0.098,4895,-0.0202,-0.3567,62,0.0333,-0.2706,1584,-0.2032,-0.1391,80,-0.0476,-0.0476,884,-0.1692,-0.461,3578,-0.0944,0.3301,140.8356253,-4.00E-04,0.0885,1964.5,-0.0023,0.0033,445362,-0.0125,0.1691,8473,-0.053,-0.1773,0.7309,-0.0599,0.3774
202011,mississippi,ms,225050,-0.0175,0.1278,6029,-0.0403,-0.4183,79,0.0128,-0.1505,1716,-0.1718,-0.2041,160,-0.1304,0.9048,988,-0.1051,-0.4256,3764,-0.0738,0.4954,103.7103239,0.0025,0.0814,2026.5,-0.0042,0.0204,298286,-0.0016,0.1376,9793,-0.0535,-0.2397,0.6243,-0.0226,0.3815
202011,colorado,co,513050,0.0051,0.0802,13144,-0.1605,-0.4528,59.5,0.1442,-0.162,6124,-0.3066,-0.114,624,-0.3977,0.1908,2928,-0.29,-0.5534,13946,-0.1592,0.1917,242.15625,0.0068,0.1929,2133,-0.0193,-0.0786,1093307,0.0293,0.2568,27090,-0.1598,-0.2416,1.061,0.0016,0.5738
202011,new york,ny,570050,-0.0323,0.213,67333,-0.045,-0.0429,84.5,0.2426,0.006,14608,-0.3137,-0.0116,720,-0.1,0.2676,10468,-0.2395,-0.2155,44661,-0.0427,0.6224,218.5,0,0.3813,1400,0.0043,-0.0541,1215902,-0.0101,0.173,111994,-0.0441,0.1442,0.6633,0.0016,0.272
202011,idaho,id,433617,0.0348,0.2047,2603,-0.2042,-0.6586,47.5,0.0556,-0.2803,1496,-0.3357,-0.3112,288,-0.1429,0.9459,396,-0.3219,-0.7698,4768,-0.0941,4.8146,218.254752,0.0441,0.2778,2112,-0.0061,-0.0307,830694,0.0756,0.4719,7371,-0.1363,-0.1271,1.8317,0.2227,1.7242
